CustomerCD,PurchaseDate,Item,Amount,Number
Customer0002449,2020/5/5,Shortcake,580,2
Customer0002449,2020/5/6,Shortcake,580,3
Customer0000127,2020/1/22,Shortcake,580,2
Customer0002449,2020/2/5,Shortcake,580,3
Customer0000127,2020/8/4,Shortcake,580,1
Customer0002449,2020/8/18,Shortcake,580,1
Customer0000127,2020/1/22,Shortcake,580,3
Customer0002449,2020/2/5,Shortcake,580,2
Customer0000127,2020/1/2,Shortcake,580,3
Customer0000304,2020/1/27,Shortcake,580,1
Customer0000127,2020/1/2,Shortcake,580,2
Customer0010483,2019/12/7,Shortcake,580,3
Customer0000304,2020/1/27,Shortcake,580,1
Customer0008014,2020/7/21,Shortcake,580,2
Customer0008014,2020/7/21,Shortcake,580,2
Customer0002449,2019/9/5,Shortcake,580,3
Customer0008014,2019/9/14,Shortcake,580,2
Customer0000127,2019/11/1,Shortcake,580,3
Customer0005526,2019/11/22,Shortcake,580,3
Customer0010795,2019/11/1,Shortcake,580,2
Customer0002646,2020/1/3,Shortcake,580,2
Customer0002449,2020/3/14,Shortcake,580,3
Customer0000637,2020/1/14,Shortcake,580,1
Customer0008210,2020/1/18,Shortcake,580,3
Customer0000637,2020/1/14,Shortcake,580,3
Customer0008210,2019/10/7,Shortcake,580,3
Customer0000637,2020/1/14,Shortcake,580,2
Customer0008210,2020/2/6,Shortcake,580,2
Customer0000751,2020/7/9,Macaroons,530,2
Customer0000751,2020/5/1,cream puff,590,1
Customer0000751,2019/12/6,jelly,470,2
Customer0000751,2020/8/6,jelly,470,3
Customer0001796,2020/8/11,jelly,470,1
Customer0001921,2020/4/25,Financier,530,2
Customer0002767,2019/9/17,Rare cheesecake,380,3
Customer0002767,2020/7/30,Rare cheesecake,380,1
Customer0002767,2019/9/17,Rare cheesecake,380,3
Customer0000751,2019/11/13,Eclair,420,2
Customer0000751,2020/4/1,Eclair,420,2
Customer0000751,2020/7/9,Eclair,420,1
Customer0003770,2019/11/12,Eclair,420,1
Customer0003770,2019/11/12,Eclair,420,1
Customer0001796,2019/10/29,Gateau chocolat,600,1
Customer0001796,2019/10/29,Gateau chocolat,600,2
Customer0003770,2019/10/29,Pudding,390,3
Customer0003770,2019/10/29,Pudding,390,2
Customer0005529,2020/1/30,Pudding,390,1
Customer0005604,2020/3/25,Pudding,390,3
Customer0001921,2020/4/25,Pudding,390,3
Customer0006248,2020/3/14,Apple Pie,590,2
Customer0003770,2019/11/12,Apple Pie,590,1
Customer0000751,2019/9/3,Apple Pie,590,2
Customer0000751,2019/12/6,Apple Pie,590,2
Customer0006248,2019/12/12,Apple Pie,590,3
Customer0003770,2019/10/1,Apple Pie,590,3
Customer0003770,2020/2/26,Apple Pie,590,2
Customer0003770,2020/4/15,Apple Pie,590,2
Customer0003770,2020/7/22,Apple Pie,590,3
Customer0003770,2020/8/19,Apple Pie,590,2
Customer0000751,2019/9/3,Apple Pie,590,3
Customer0000751,2020/1/16,Apple Pie,590,3
Customer0000751,2019/10/2,Apple Pie,590,3
Customer0000751,2019/12/6,Apple Pie,590,3
Customer0006248,2019/12/12,Apple Pie,590,2
Customer0003770,2019/10/1,Gateau chocolat,600,1
Customer0003770,2020/1/10,Gateau chocolat,600,3
Customer0003770,2020/2/26,Gateau chocolat,600,3
Customer0003770,2020/1/10,Gateau chocolat,600,1
Customer0003770,2020/2/26,Gateau chocolat,600,1
Customer0007250,2020/3/13,Chocolate cake,480,2
Customer0007250,2020/3/20,Chocolate cake,480,3
Customer0007250,2020/7/10,Chocolate cake,480,3
Customer0003770,2020/4/15,Chocolate cake,480,2
Customer0003770,2020/6/10,Chocolate cake,480,2
Customer0003770,2020/7/22,Chocolate cake,480,1
Customer0003770,2020/6/10,Chocolate cake,480,1
Customer0003770,2019/10/29,Chocolate cake,480,3
Customer0003770,2019/10/1,Chocolate cake,480,1
Customer0007536,2019/10/7,Chocolate cake,480,3
Customer0003770,2019/10/29,Chocolate cake,480,3
Customer0003770,2020/1/10,Chocolate cake,480,3
Customer0003770,2020/2/26,Chocolate cake,480,3
Customer0003770,2019/11/12,Chocolate cake,480,3
Customer0003770,2019/10/1,Chocolate cake,480,1
Customer0003770,2019/11/12,Chocolate cake,480,3
Customer0003770,2020/7/22,Chocolate cake,480,1
Customer0000751,2019/11/13,Chocolate cake,480,2
Customer0000751,2020/5/1,Chocolate cake,480,3
Customer0000751,2020/8/6,Chocolate cake,480,2
Customer0006248,2020/4/24,Shortcake,580,1
Customer0000751,2019/10/2,Shortcake,580,3
Customer0000751,2019/11/13,Shortcake,580,2
Customer0000751,2020/4/1,Shortcake,580,1
Customer0001921,2020/4/29,Shortcake,580,3
Customer0006248,2019/9/20,Shortcake,580,1
Customer0008035,2020/8/15,Shortcake,580,1
Customer0000751,2020/8/6,Shortcake,580,3
Customer0000751,2020/6/10,Shortcake,580,3
Customer0006248,2020/1/14,Shortcake,580,1
Customer0006248,2020/1/28,Shortcake,580,2
Customer0001796,2020/2/26,Shortcake,580,3
Customer0000751,2019/10/2,Shortcake,580,1
Customer0001796,2019/10/3,Shortcake,580,2
Customer0000751,2019/10/29,Shortcake,580,2
Customer0000751,2020/1/16,Shortcake,580,1
Customer0001796,2020/1/17,Shortcake,580,1
Customer0008328,2020/3/26,Shortcake,580,3
Customer0003770,2020/6/10,Shortcake,580,1
Customer0001796,2019/9/17,Shortcake,580,1
Customer0006248,2020/5/6,Shortcake,580,2
Customer0000751,2019/9/3,Shortcake,580,2
Customer0001796,2019/9/17,Shortcake,580,2
Customer0000751,2020/2/5,Shortcake,580,1
Customer0006248,2020/2/20,Shortcake,580,3
Customer0008597,2020/2/27,Shortcake,580,2
Customer0003770,2020/1/10,Shortcake,580,1
Customer0000751,2020/5/1,Shortcake,580,2
Customer0006248,2020/5/8,Shortcake,580,3
Customer0003770,2020/6/10,Shortcake,580,2
Customer0001796,2019/11/19,Shortcake,580,2
Customer0000751,2019/12/6,Shortcake,580,2
Customer0006248,2019/12/12,Shortcake,580,2
Customer0006248,2020/5/8,Shortcake,580,2
Customer0000751,2020/4/1,Shortcake,580,2
Customer0000751,2020/3/17,Shortcake,580,3
Customer0001796,2020/3/25,Shortcake,580,1
Customer0006248,2019/9/20,Shortcake,580,2
Customer0003770,2020/4/15,Shortcake,580,2
Customer0000751,2020/2/5,Shortcake,580,3
Customer0000751,2020/5/1,Shortcake,580,1
Customer0000751,2020/8/6,Shortcake,580,3
Customer0000751,2019/11/13,Shortcake,580,1
Customer0006248,2019/9/20,Shortcake,580,3
Customer0000751,2020/2/5,Shortcake,580,2
Customer0005604,2020/2/11,Shortcake,580,2
Customer0006248,2020/2/12,Shortcake,580,1
Customer0000751,2019/12/6,Shortcake,580,2
Customer0000751,2020/1/16,Shortcake,580,3
Customer0000751,2020/8/28,Shortcake,580,3
Customer0008597,2020/6/3,Shortcake,580,1
Customer0000751,2020/6/10,Shortcake,580,2
Customer0006248,2020/4/24,Shortcake,580,2
Customer0000751,2020/2/5,Shortcake,580,1
Customer0005604,2020/4/10,Shortcake,580,1
Customer0009389,2020/4/15,Shortcake,580,1
Customer0002767,2020/4/15,Shortcake,580,1
Customer0003770,2020/4/15,Shortcake,580,2
Customer0009422,2020/4/16,Shortcake,580,1
Customer0005529,2020/4/18,Shortcake,580,1
Customer0008035,2020/5/23,Shortcake,580,3
Customer0006248,2019/10/30,Shortcake,580,3
Customer0003770,2019/11/12,Shortcake,580,3
Customer0006248,2019/10/22,Shortcake,580,3
Customer0006248,2019/10/30,Shortcake,580,2
Customer0001796,2020/7/22,Shortcake,580,3
Customer0003770,2020/7/22,Shortcake,580,3
Customer0001796,2020/7/22,Shortcake,580,2
Customer0003770,2020/7/22,Shortcake,580,2
Customer0006248,2020/2/12,Shortcake,580,3
Customer0006248,2020/7/28,Shortcake,580,2
Customer0006248,2020/4/24,Shortcake,580,3
Customer0000751,2020/2/5,Shortcake,580,1
Customer0000751,2020/3/17,Shortcake,580,3
Customer0000751,2020/6/10,Shortcake,580,1
Customer0007250,2020/3/3,Shortcake,580,1
Customer0006248,2019/12/12,Shortcake,580,1
Customer0006248,2020/1/14,Shortcake,580,1
Customer0006248,2020/1/28,Shortcake,580,3
Customer0006248,2020/8/7,Shortcake,580,2
Customer0006248,2019/12/12,Shortcake,580,2
Customer0006248,2020/1/14,Shortcake,580,1
Customer0006248,2020/1/28,Shortcake,580,3
Customer0006248,2020/8/7,Shortcake,580,3
Customer0006248,2019/12/12,Shortcake,580,1
Customer0006248,2020/1/14,Shortcake,580,2
Customer0006248,2020/1/28,Shortcake,580,1
Customer0003770,2020/7/22,Shortcake,580,3
Customer0000751,2019/9/3,Shortcake,580,3
Customer0006248,2019/9/20,Shortcake,580,2
Customer0010621,2019/11/6,Shortcake,580,3
Customer0002767,2019/11/21,Shortcake,580,1
Customer0001796,2020/5/19,Shortcake,580,1
Customer0002767,2020/7/30,Shortcake,580,3
Customer0002767,2020/2/12,Shortcake,580,3
Customer0002767,2020/8/26,Shortcake,580,3
Customer0002767,2019/12/26,Shortcake,580,2
Customer0002767,2020/7/4,Shortcake,580,1
Customer0000001,2019/9/1,Macaroons,530,1
Customer0000001,2019/11/7,Macaroons,530,2
Customer0000404,2019/11/14,Macaroons,530,1
Customer0000404,2020/6/30,Macaroons,530,2
Customer0000001,2019/10/2,jelly,470,2
Customer0001223,2020/5/16,Rare cheesecake,380,1
Customer0001430,2019/11/9,Rare cheesecake,380,1
Customer0001536,2019/10/8,cream puff,590,2
Customer0001567,2019/12/7,cream puff,590,3
Customer0000001,2020/3/5,Financier,530,2
Customer0000404,2019/9/5,jelly,470,2
Customer0000404,2019/10/19,jelly,470,1
Customer0002192,2019/9/20,Financier,530,3
Customer0002192,2020/1/3,Financier,530,2
Customer0002192,2020/2/26,Financier,530,3
Customer0002192,2020/4/24,Financier,530,3
Customer0002192,2020/8/5,Financier,530,2
Customer0002192,2019/10/11,Financier,530,1
Customer0002192,2019/12/13,Financier,530,3
Customer0001430,2020/1/25,Financier,530,2
Customer0002192,2020/4/24,Financier,530,2
Customer0002192,2020/8/5,Financier,530,2
Customer0002447,2019/9/18,Gateau chocolat,600,3
Customer0001567,2019/10/12,Gateau chocolat,600,2
Customer0002447,2020/8/19,Gateau chocolat,600,1
Customer0002877,2020/1/31,Rare cheesecake,380,2
Customer0000001,2020/2/6,Rare cheesecake,380,3
Customer0002877,2019/10/17,Rare cheesecake,380,3
Customer0002447,2019/10/8,cream puff,590,3
Customer0002447,2020/1/24,cream puff,590,3
Customer0002447,2020/5/13,cream puff,590,2
Customer0003387,2020/1/7,Eclair,420,2
Customer0003387,2020/4/28,Eclair,420,1
Customer0003387,2020/7/22,Eclair,420,1
Customer0003747,2020/3/11,Eclair,420,2
Customer0000001,2019/12/27,Macaroons,530,3
Customer0000001,2020/4/9,Macaroons,530,2
Customer0001223,2020/5/16,Macaroons,530,3
Customer0001223,2020/5/16,Gateau chocolat,600,2
Customer0001223,2020/5/16,Gateau chocolat,600,3
Customer0001567,2019/12/28,Gateau chocolat,600,1
Customer0001567,2020/1/2,Gateau chocolat,600,1
Customer0002447,2020/4/1,Gateau chocolat,600,2
Customer0001567,2019/12/28,Gateau chocolat,600,3
Customer0001567,2020/1/2,Gateau chocolat,600,3
Customer0000001,2020/3/5,Gateau chocolat,600,3
Customer0000001,2020/8/6,Gateau chocolat,600,1
Customer0000001,2019/11/22,jelly,470,2
Customer0002877,2019/9/7,Pudding,390,2
Customer0000001,2019/11/22,Pudding,390,1
Customer0000001,2020/4/9,Pudding,390,1
Customer0003747,2019/10/11,Pudding,390,1
Customer0003747,2019/11/1,Pudding,390,1
Customer0000001,2019/11/22,Pudding,390,1
Customer0000001,2019/12/27,Pudding,390,2
Customer0002447,2020/1/14,Pudding,390,3
Customer0000001,2020/2/6,Pudding,390,3
Customer0005367,2020/3/25,Pudding,390,3
Customer0001223,2020/7/18,Pudding,390,1
Customer0000001,2019/10/12,Pudding,390,1
Customer0002192,2019/12/13,Pudding,390,1
Customer0002192,2020/4/24,Pudding,390,3
Customer0005697,2020/5/7,Pudding,390,3
Customer0000001,2020/5/14,Pudding,390,3
Customer0002192,2020/8/5,Pudding,390,1
Customer0000404,2020/4/27,Pudding,390,1
Customer0002447,2019/9/10,Apple Pie,590,2
Customer0003747,2019/11/5,Apple Pie,590,1
Customer0003747,2019/12/11,Apple Pie,590,3
Customer0003747,2020/1/10,Apple Pie,590,3
Customer0003747,2020/2/22,Apple Pie,590,1
Customer0002447,2020/3/3,Apple Pie,590,2
Customer0003747,2020/4/11,Apple Pie,590,3
Customer0002447,2020/7/18,Apple Pie,590,1
Customer0006598,2020/4/8,Apple Pie,590,2
Customer0006598,2020/5/6,Apple Pie,590,2
Customer0006598,2020/6/10,Apple Pie,590,2
Customer0006598,2020/7/8,Apple Pie,590,2
Customer0006598,2020/8/16,Apple Pie,590,1
Customer0005697,2020/4/1,Apple Pie,590,1
Customer0005697,2020/6/25,Apple Pie,590,3
Customer0000001,2019/9/1,Chocolate cake,480,3
Customer0000001,2019/11/7,Chocolate cake,480,3
Customer0000001,2019/12/27,Chocolate cake,480,2
Customer0002447,2019/10/18,Chocolate cake,480,3
Customer0002447,2019/12/5,Chocolate cake,480,3
Customer0001223,2019/10/29,Chocolate cake,480,3
Customer0000404,2019/9/5,Chocolate cake,480,2
Customer0000404,2019/10/3,Chocolate cake,480,3
Customer0000404,2019/10/19,Chocolate cake,480,1
Customer0001223,2019/10/29,Chocolate cake,480,2
Customer0000404,2019/11/14,Chocolate cake,480,1
Customer0000404,2019/12/6,Chocolate cake,480,3
Customer0000404,2020/2/5,Chocolate cake,480,1
Customer0000404,2020/3/25,Chocolate cake,480,3
Customer0000404,2020/4/21,Chocolate cake,480,1
Customer0000404,2020/4/27,Chocolate cake,480,3
Customer0000404,2020/6/11,Chocolate cake,480,3
Customer0000404,2020/8/1,Chocolate cake,480,2
Customer0001223,2020/8/8,Chocolate cake,480,2
Customer0002447,2020/4/7,Chocolate cake,480,2
Customer0001223,2020/5/16,Chocolate cake,480,3
Customer0006598,2019/9/25,Chocolate cake,480,3
Customer0006598,2020/4/8,Chocolate cake,480,2
Customer0006598,2020/6/10,Chocolate cake,480,2
Customer0006598,2019/10/30,Chocolate cake,480,3
Customer0006598,2019/9/25,Chocolate cake,480,3
Customer0006598,2019/10/30,Chocolate cake,480,2
Customer0006598,2020/4/8,Chocolate cake,480,1
Customer0006598,2020/6/10,Chocolate cake,480,1
Customer0006598,2020/5/6,Chocolate cake,480,1
Customer0006598,2020/7/8,Chocolate cake,480,2
Customer0006598,2020/8/16,Chocolate cake,480,3
Customer0006598,2020/7/8,Chocolate cake,480,1
Customer0002447,2019/9/10,Chocolate cake,480,1
Customer0000404,2019/10/3,Chocolate cake,480,3
Customer0002447,2020/1/24,Chocolate cake,480,1
Customer0001567,2020/5/9,Chocolate cake,480,2
Customer0002447,2020/5/13,Chocolate cake,480,3
Customer0001223,2020/6/20,Chocolate cake,480,2
Customer0002447,2020/7/18,Chocolate cake,480,1
Customer0005697,2020/5/7,Shortcake,580,1
Customer0001567,2020/5/9,Shortcake,580,2
Customer0002877,2020/6/17,Shortcake,580,2
Customer0003747,2019/11/5,Shortcake,580,1
Customer0001567,2020/8/1,Shortcake,580,3
Customer0002447,2019/11/8,Shortcake,580,1
Customer0002447,2020/2/12,Shortcake,580,2
Customer0002447,2020/8/12,Shortcake,580,1
Customer0001567,2020/2/1,Shortcake,580,3
Customer0001567,2020/8/1,Shortcake,580,3
Customer0000001,2019/10/12,Shortcake,580,3
Customer0000404,2020/3/25,Shortcake,580,1
Customer0001223,2020/4/18,Shortcake,580,1
Customer0000404,2020/4/21,Shortcake,580,3
Customer0003387,2020/4/28,Shortcake,580,2
Customer0000404,2020/6/3,Shortcake,580,1
Customer0005697,2020/6/17,Shortcake,580,3
Customer0001223,2020/6/20,Shortcake,580,1
Customer0001223,2020/5/21,Shortcake,580,1
Customer0001567,2020/6/27,Shortcake,580,1
Customer0008092,2020/1/3,Shortcake,580,3
Customer0001430,2020/7/9,Shortcake,580,1
Customer0001430,2020/7/10,Shortcake,580,3
Customer0002192,2020/7/2,Shortcake,580,1
Customer0001430,2020/7/3,Shortcake,580,1
Customer0000001,2020/2/6,Shortcake,580,1
Customer0001567,2019/11/9,Shortcake,580,2
Customer0002447,2019/10/2,Shortcake,580,3
Customer0008092,2019/10/2,Shortcake,580,2
Customer0008262,2019/10/25,Shortcake,580,2
Customer0000001,2020/6/4,Shortcake,580,2
Customer0001567,2020/6/27,Shortcake,580,1
Customer0001567,2020/3/6,Shortcake,580,2
Customer0000404,2020/6/3,Shortcake,580,2
Customer0002447,2020/1/14,Shortcake,580,3
Customer0000001,2020/1/15,Shortcake,580,3
Customer0003387,2020/8/27,Shortcake,580,1
Customer0001223,2020/6/20,Shortcake,580,2
Customer0001567,2020/6/27,Shortcake,580,2
Customer0000001,2019/9/1,Shortcake,580,3
Customer0001567,2019/9/3,Shortcake,580,2
Customer0002877,2019/9/7,Shortcake,580,2
Customer0002447,2019/9/10,Shortcake,580,3
Customer0003387,2019/9/20,Shortcake,580,3
Customer0008565,2020/1/31,Shortcake,580,3
Customer0000001,2019/12/27,Shortcake,580,1
Customer0001223,2020/4/18,Shortcake,580,2
Customer0001567,2020/5/9,Shortcake,580,2
Customer0000001,2020/5/14,Shortcake,580,1
Customer0002447,2019/11/8,Shortcake,580,2
Customer0002192,2020/3/4,Shortcake,580,1
Customer0002447,2019/12/5,Shortcake,580,1
Customer0000001,2019/12/27,Shortcake,580,3
Customer0000001,2020/4/9,Shortcake,580,3
Customer0001223,2020/4/18,Shortcake,580,1
Customer0001567,2020/5/9,Shortcake,580,3
Customer0003387,2020/4/28,Shortcake,580,2
Customer0001223,2020/4/18,Shortcake,580,2
Customer0001223,2020/7/18,Shortcake,580,3
Customer0000001,2020/8/27,Shortcake,580,3
Customer0000001,2019/11/7,Shortcake,580,1
Customer0001567,2019/11/9,Shortcake,580,1
Customer0001567,2020/8/22,Shortcake,580,3
Customer0001567,2020/8/27,Shortcake,580,1
Customer0001567,2020/7/3,Shortcake,580,3
Customer0008092,2020/7/10,Shortcake,580,3
Customer0003387,2019/9/20,Shortcake,580,1
Customer0001567,2019/9/28,Shortcake,580,2
Customer0000001,2020/3/5,Shortcake,580,1
Customer0001567,2020/3/6,Shortcake,580,1
Customer0001567,2020/4/11,Shortcake,580,1
Customer0005697,2020/6/25,Shortcake,580,3
Customer0005697,2020/4/1,Shortcake,580,2
Customer0002877,2020/4/15,Shortcake,580,1
Customer0002447,2020/1/30,Shortcake,580,2
Customer0001567,2020/2/1,Shortcake,580,3
Customer0001567,2019/12/7,Shortcake,580,2
Customer0008092,2020/2/14,Shortcake,580,2
Customer0008092,2020/8/15,Shortcake,580,1
Customer0001567,2020/7/30,Shortcake,580,1
Customer0001223,2020/4/18,Shortcake,580,1
Customer0000001,2020/2/6,Shortcake,580,2
Customer0000001,2020/8/6,Shortcake,580,2
Customer0001567,2020/2/1,Shortcake,580,2
Customer0001430,2020/2/1,Shortcake,580,3
Customer0000001,2020/2/6,Shortcake,580,1
Customer0002447,2020/6/10,Shortcake,580,2
Customer0005697,2020/4/1,Shortcake,580,2
Customer0001567,2020/4/11,Shortcake,580,3
Customer0009368,2020/4/14,Shortcake,580,2
Customer0009775,2020/5/12,Shortcake,580,2
Customer0000001,2020/7/2,Shortcake,580,1
Customer0002447,2020/7/18,Shortcake,580,3
Customer0002447,2020/1/14,Shortcake,580,3
Customer0002447,2020/7/18,Shortcake,580,1
Customer0002447,2020/2/12,Shortcake,580,1
Customer0000001,2020/7/2,Shortcake,580,3
Customer0001567,2020/7/3,Shortcake,580,3
Customer0001567,2020/7/3,Shortcake,580,1
Customer0001567,2020/3/6,Shortcake,580,1
Customer0001567,2020/7/30,Shortcake,580,1
Customer0002447,2020/5/13,Shortcake,580,2
Customer0001430,2020/1/2,Shortcake,580,3
Customer0000404,2020/1/18,Shortcake,580,1
Customer0001430,2020/5/1,Shortcake,580,3
Customer0000404,2020/5/19,Shortcake,580,1
Customer0001223,2020/5/21,Shortcake,580,2
Customer0000001,2020/6/4,Shortcake,580,3
Customer0001430,2020/1/25,Shortcake,580,3
Customer0002447,2020/3/11,Shortcake,580,2
Customer0001430,2020/6/5,Shortcake,580,3
Customer0000001,2019/12/27,Shortcake,580,1
Customer0001567,2019/12/28,Shortcake,580,2
Customer0001567,2020/1/2,Shortcake,580,2
Customer0001223,2020/8/8,Shortcake,580,3
Customer0000404,2019/12/6,Shortcake,580,3
Customer0000404,2020/1/18,Shortcake,580,2
Customer0000404,2020/8/1,Shortcake,580,2
Customer0001223,2020/8/8,Shortcake,580,2
Customer0002447,2020/7/18,Shortcake,580,2
Customer0001567,2020/7/30,Shortcake,580,2
Customer0001430,2020/7/3,Shortcake,580,2
Customer0000001,2020/7/2,Shortcake,580,1
Customer0005697,2020/7/11,Shortcake,580,2
Customer0000001,2019/9/1,Shortcake,580,1
Customer0001567,2019/9/3,Shortcake,580,1
Customer0002447,2019/9/10,Shortcake,580,1
Customer0005697,2019/11/7,Shortcake,580,2
Customer0001567,2019/11/9,Shortcake,580,2
Customer0005697,2019/11/11,Shortcake,580,2
Customer0008092,2019/11/22,Shortcake,580,3
Customer0009368,2019/11/29,Shortcake,580,3
Customer0001223,2020/5/21,Shortcake,580,1
Customer0002877,2020/5/21,Shortcake,580,2
Customer0005697,2019/11/7,Shortcake,580,2
Customer0005697,2019/11/11,Shortcake,580,1
Customer0005697,2020/5/27,Shortcake,580,2
Customer0001567,2020/6/11,Shortcake,580,1
Customer0003747,2020/1/8,Shortcake,580,1
Customer0003747,2020/1/10,Shortcake,580,1
Customer0003747,2020/3/11,Shortcake,580,2
Customer0003747,2019/11/5,Shortcake,580,2
Customer0009775,2020/6/5,Shortcake,580,1
Customer0001947,2019/9/4,Financier,530,2
Customer0001947,2019/12/27,Financier,530,2
Customer0001947,2019/9/4,Financier,530,3
Customer0002314,2020/2/18,Financier,530,2
Customer0002314,2020/2/18,Financier,530,3
Customer0002452,2019/10/3,Gateau chocolat,600,1
Customer0002495,2019/12/18,Gateau chocolat,600,2
Customer0002452,2020/4/11,Gateau chocolat,600,3
